"","PLOT_ID","INVENTORY_ID","Province","Study_Area","Class","Subclass","X_UTM","Y_UTM","Huso","Deadwood","YEAR","AGE","ID_SP1","ID_SP2","ID_SP3","N","N_sp_1","N_sp_2","N_sp_3","dbh_mean","dg","Do","G","G_sp_1","G_sp_2","G_sp_3","h_mean","Ho","Canopy_cover","FccTot","slenderness","dominant_slenderness","SDI","S","S_staggered","MARTONNE","MARTONNE_2020","MARTONNE_2040","MARTONNE_2060","MARTONNE_2080"
"78","34_312_A_1","IFN4",34,312,"A","1",371910,4725776,30,0,2019,59,21,25,NA,343.067321775863,240.50080289442,102.566518881444,NA,22.7345360824742,23.0764166445885,26.86875,14.3484826388889,9.4756375,4.87284513888889,NA,13.2649484536083,13.9625,60,75,58.3471261761705,51.9655733891603,301.696918623739,38.6675929180282,71.968499718598,29.281051181698,28.6931040981779,27.4259506957004,26.5218206686142,25.3097344208656
"79","34_312_A_1","IFN4",34,312,"A","1",371910,4725776,30,0,2019,49,21,25,NA,343.067321775863,240.50080289442,102.566518881444,NA,22.7345360824742,23.0764166445885,26.86875,14.3484826388889,9.4756375,4.87284513888889,NA,13.2649484536083,13.9625,60,75,58.3471261761705,51.9655733891603,301.696918623739,38.6675929180282,71.968499718598,29.281051181698,28.6931040981779,27.4259506957004,26.5218206686142,25.3097344208656
"80","34_354_A_1","IFN4",34,354,"A","1",397911,4729768,30,0,2019,54,25,21,NA,657.840431446501,505.759041380912,152.081390065589,NA,25.9599462365591,26.3508923865947,33.0625,35.8757590277778,28.9259381944444,6.94982083333333,NA,15.3193548784946,16.762500125,85,100,59.0115046421804,50.6994332703214,715.819209251965,23.2595294680526,43.2908622867964,30.1092957037268,28.3352468490922,27.0808383728891,26.0352421876359,25.0804554802954
"81","34_354_A_1","IFN4",34,354,"A","1",397911,4729768,30,0,2019,49,25,21,NA,657.840431446501,505.759041380912,152.081390065589,NA,25.9599462365591,26.3508923865947,33.0625,35.8757590277778,28.9259381944444,6.94982083333333,NA,15.3193548784946,16.762500125,85,100,59.0115046421804,50.6994332703214,715.819209251965,23.2595294680526,43.2908622867964,30.1092957037268,28.3352468490922,27.0808383728891,26.0352421876359,25.0804554802954
"84","34_384_A_1","IFN4",34,384,"A","1",345955,4723788,30,0,2019,49,21,25,NA,396.118969473162,247.574355920726,148.544613552436,NA,24.9549107142857,25.284763463257,30.0125,19.8899326388889,12.6981208333333,7.19181180555556,NA,14.17946425,15.087499875,70,95,56.8203365355373,50.2707201166181,403.385658184376,33.3019680815745,61.9819466287525,29.4616552446595,29.0737462053347,27.7792732544144,26.7621020029796,25.6617783200208
"85","34_386_A_1","IFN4",34,386,"A","1",345918,4722804,30,0,2019,54,21,25,NA,763.943726841098,749.796620788485,14.1471060526129,NA,18.6284722222222,19.0455317618751,25.15,21.7639368055556,20.8928256944444,0.871111111111111,NA,12.1828703703704,13.1875,70,95,65.399192295744,52.4353876739563,493.668691683251,27.4351186562376,51.0625094630748,29.4616552446595,28.5008818685038,27.1776201003722,26.2661910782749,25.1766883369934
"86","34_398_A_1","IFN4",34,398,"A","1",347903,4719775,30,0,2019,69,21,25,NA,583.568124670283,304.162780131178,279.405344539105,NA,22.2054545454545,22.6141166691797,28.38125,23.4390875,14.7953395833333,8.64374791666667,NA,14.2060606060606,15.075,80,95,63.9755451840935,53.116053732658,496.794926274395,27.4597701792034,51.1083911171872,27.5642687347438,27.4617618681714,26.1867778118351,25.3311074477157,24.2499541463802
"87","34_398_A_1","IFN4",34,398,"A","1",347903,4719775,30,0,2019,54,21,25,NA,583.568124670283,304.162780131178,279.405344539105,NA,22.2054545454545,22.6141166691797,28.38125,23.4390875,14.7953395833333,8.64374791666667,NA,14.2060606060606,15.075,80,95,63.9755451840935,53.116053732658,496.794926274395,27.4597701792034,51.1083911171872,27.5642687347438,27.4617618681714,26.1867778118351,25.3311074477157,24.2499541463802
"88","34_398_A_1","IFN4",34,398,"A","1",347903,4719775,30,0,2019,59,21,25,NA,583.568124670283,304.162780131178,279.405344539105,NA,22.2054545454545,22.6141166691797,28.38125,23.4390875,14.7953395833333,8.64374791666667,NA,14.2060606060606,15.075,80,95,63.9755451840935,53.116053732658,496.794926274395,27.4597701792034,51.1083911171872,27.5642687347438,27.4617618681714,26.1867778118351,25.3311074477157,24.2499541463802
"89","34_402_A_1","IFN4",34,402,"A","1",344928,4717802,30,0,2019,50,21,25,NA,707.355302630646,452.707393683613,254.647908947033,NA,22.178,22.4606422437116,27.16875,28.0266916666667,18.5338333333333,9.49285833333333,NA,12.950999991,13.6125,95,100,58.3957074172603,50.1035196687371,595.629889500489,27.6212482053003,51.4089355886352,27.8805993353418,26.8418002803161,25.6332702867026,24.8398445297162,23.724238472491
